route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_2100,,,0,15-2,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_2148,,,0,15-2,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM-QVBB_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_66_2224,,,1,15-2,33,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_2253,,,0,15-2,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM-QVBB_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_66_2325,,,1,15-2,33,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_2355,,,0,15-2,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-QVBB-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_62_0632,,,0,15-3,40,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-CASQ-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_10_0705,,,0,15-3,41,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_0722,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_0802,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_0844,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_0933,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1023,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1108,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1153,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1238,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1324,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1408,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1455,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1544,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1629,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1720,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1810,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1900,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1950,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_2040,,,0,15-3,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM-QVBB_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_66_2125,,,1,15-3,33,,
1,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_1-QVBB-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_45_0557,,,0,15-4,2,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-CASQ-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_10_0644,,,0,15-4,41,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_0703,,,0,15-4,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_0743,,,0,15-4,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_0832,,,0,15-4,42,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COINA-JJ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_69_1721,,,1,15-4,11,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1823,,,0,15-4,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_1913,,,0,15-4,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_2003,,,0,15-4,42,,
15,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_15-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_63_2050,,,0,15-4,42,,
16,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_16-PEP-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_20_0545,,,0,16-2,43,,
16,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_16-TERM-COIN_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_35_0625,,,1,16-2,44,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-COINA-PA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_58_0720,,,0,16-2,45,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-PA-COINA_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_59_0840,,,1,16-2,46,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-COINA-PA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_58_0945,,,0,16-2,45,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-PA-COINA_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_59_1050,,,1,16-2,46,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-COINA-PA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_58_1201,,,0,16-2,45,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-PA-COINA_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_59_1310,,,1,16-2,46,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-COINA-PA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_58_1422,,,0,16-2,45,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-PA-COINA_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_59_1530,,,1,16-2,46,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-COINA-PA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_58_1641,,,0,16-2,45,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-PA-COINA_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_59_1750,,,1,16-2,46,,
16,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_16-COIN-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_19_1901,,,0,16-2,47,,
16,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_16-TERM-COIN_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_35_2004,,,1,16-2,44,,
16,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_16-COIN-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_19_2055,,,0,16-2,47,,
16,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_16-TERM-COIN_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_35_2147,,,1,16-2,44,,
16,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_16-COIN-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_19_2232,,,0,16-2,47,,
16,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_16-TERM-COIN_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_35_2323,,,1,16-2,44,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COIN_JJ_BP_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_70_2405,,,1,16-2,24,,
16,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_16-TERM-COIN_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_35_0545,,,1,16-1,44,,
16,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_16-COIN-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_19_0635,,,0,16-1,47,,
16,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_16-TERM-COIN_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_35_0735,,,1,16-1,44,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-COINA-PA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_58_0835,,,0,16-1,45,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-PA-COINA_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_59_0940,,,1,16-1,46,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-COINA-PA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_58_1050,,,0,16-1,45,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-PA-COINA_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_59_1200,,,1,16-1,46,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-COINA-PA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_58_1310,,,0,16-1,45,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-PA-COINA_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_59_1420,,,1,16-1,46,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-COINA-PA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_58_1530,,,0,16-1,45,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-PA-COINA_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_59_1640,,,1,16-1,46,,
9,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_9-COINA-PA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_58_1751,,,0,16-1,45,,
16,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_16-COIN-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_19_2001,,,0,16-1,47,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-TERM-CV_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_41_0635,,,1,18-1,48,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-CV-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_40_0713,,,0,18-1,49,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-TERM-CV_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_41_0751,,,1,18-1,48,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-CV-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_40_0833,,,0,18-1,49,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-TERM-CV_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_41_0915,,,1,18-1,48,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-CV-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_40_1003,,,0,18-1,49,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-TERM-CV_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_41_1047,,,1,18-1,48,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-CV-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_40_1131,,,0,18-1,49,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-TERM-CV_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_41_1215,,,1,18-1,48,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-CV-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_40_1259,,,0,18-1,49,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-TERM-CV_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_41_1343,,,1,18-1,48,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-CV-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_40_1427,,,0,18-1,49,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-TERM-CV_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_41_1511,,,1,18-1,48,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-CV-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_40_1555,,,0,18-1,49,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-CV-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_40_1723,,,0,18-1,49,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-TERM-CV_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_41_1807,,,1,18-1,48,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-CV-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_40_1851,,,0,18-1,49,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-TERM-CV_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_41_1938,,,1,18-1,48,,
18,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_18-CV-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_40_2019,,,0,18-1,49,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-JJ-COINA_INBOUND_SEG-SEX_FERIAS_ESCOLARES_71_2141,,,0,ext-6,23,,
6,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_6-COINA-JJ_OUTBOUND_SEG-SEX_FERIAS_ESCOLARES_69_2331,,,1,ext-6,11,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-QVBB-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_65_0634,,,0,14-4,36,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_0653,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_0733,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_0817,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_0905,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_0950,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_1035,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_1123,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_1205,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_1253,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_1335,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_1423,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_1505,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_1559,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_1649,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_1745,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_1835,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_1925,,,0,14-4,37,,
14,SEG-SEX_FERIAS_ESCOLARES / GTFS_TCB_24 (08_04_24)_V3-1715678431431,SEG-SEX_FERIAS_ESCOLARES_14-TERM_INBOUND_SEG-SEX_FERIAS_ESCOLARES_60_2015,,,0,14-4,37,,
